epoch,train_loss,valid_auc,valid_acc,valid_rmse,valid_bce,valid_n
1,0.5849323634281909,0.7676361578562482,0.6994009906692777,0.44200529111957565,0.5732031092638639,34724
2,0.5554904284931365,0.7789515893826024,0.7100852436355258,0.43591132546878303,0.5604822931970713,34724
3,0.5434616648632548,0.7852487671231476,0.7156145605345007,0.43230954290296625,0.5526428752095442,34724
4,0.5339663061727895,0.7905178681574967,0.720596705448681,0.42992762011890695,0.5480828892935797,34724
5,0.5252748381030239,0.7929792300232257,0.7235341550512614,0.42865693745033406,0.5453380102138353,34724
